param p_codifiedMatrixExtPoints : 1  2 3 4 5 6 7   := 
501	2	4	1	4	0	4	4	
502	3	4	1	4	0	4	4	
503	4	2	1	4	0	4	4	
504	4	3	1	4	0	4	4	
505	4	4	1	2	0	4	4	
506	4	4	1	3	0	4	4	
507	4	4	1	4	0	2	4	
508	4	4	1	4	0	3	4	
509	4	4	1	4	0	4	2	
510	4	4	1	4	0	4	3	
511	2	4	1	4	1	4	4	
512	3	4	1	4	1	4	4	
513	4	2	1	4	1	4	4	
514	4	3	1	4	1	4	4	
515	4	4	1	2	1	4	4	
516	4	4	1	3	1	4	4	
517	4	4	1	4	1	2	4	
518	4	4	1	4	1	3	4	
519	4	4	1	4	1	4	2	
520	4	4	1	4	1	4	3	
521	2	4	0	4	4	0	4	
522	3	4	0	4	4	0	4	
523	4	2	0	4	4	0	4	
524	4	3	0	4	4	0	4	
525	4	4	0	2	4	0	4	
526	4	4	0	3	4	0	4	
527	4	4	0	4	2	0	4	
528	4	4	0	4	3	0	4	
529	4	4	0	4	4	0	2	
530	4	4	0	4	4	0	3	
531	2	4	0	4	4	1	4	
532	3	4	0	4	4	1	4	
533	4	2	0	4	4	1	4	
534	4	3	0	4	4	1	4	
535	4	4	0	2	4	1	4	
536	4	4	0	3	4	1	4	
537	4	4	0	4	2	1	4	
538	4	4	0	4	3	1	4	
539	4	4	0	4	4	1	2	
540	4	4	0	4	4	1	3	
541	2	4	1	4	4	0	4	
542	3	4	1	4	4	0	4	
543	4	2	1	4	4	0	4	
544	4	3	1	4	4	0	4	
545	4	4	1	2	4	0	4	
546	4	4	1	3	4	0	4	
547	4	4	1	4	2	0	4	
548	4	4	1	4	3	0	4	
549	4	4	1	4	4	0	2	
550	4	4	1	4	4	0	3	
551	2	4	1	4	4	1	4	
552	3	4	1	4	4	1	4	
553	4	2	1	4	4	1	4	
554	4	3	1	4	4	1	4	
555	4	4	1	2	4	1	4	
556	4	4	1	3	4	1	4	
557	4	4	1	4	2	1	4	
558	4	4	1	4	3	1	4	
559	4	4	1	4	4	1	2	
560	4	4	1	4	4	1	3	
561	2	4	0	4	4	4	0	
562	3	4	0	4	4	4	0	
563	4	2	0	4	4	4	0	
564	4	3	0	4	4	4	0	
565	4	4	0	2	4	4	0	
566	4	4	0	3	4	4	0	
567	4	4	0	4	2	4	0	
568	4	4	0	4	3	4	0	
569	4	4	0	4	4	2	0	
570	4	4	0	4	4	3	0	
571	2	4	0	4	4	4	1	
572	3	4	0	4	4	4	1	
573	4	2	0	4	4	4	1	
574	4	3	0	4	4	4	1	
575	4	4	0	2	4	4	1	
576	4	4	0	3	4	4	1	
577	4	4	0	4	2	4	1	
578	4	4	0	4	3	4	1	
579	4	4	0	4	4	2	1	
580	4	4	0	4	4	3	1	
581	2	4	1	4	4	4	0	
582	3	4	1	4	4	4	0	
583	4	2	1	4	4	4	0	
584	4	3	1	4	4	4	0	
585	4	4	1	2	4	4	0	
586	4	4	1	3	4	4	0	
587	4	4	1	4	2	4	0	
588	4	4	1	4	3	4	0	
589	4	4	1	4	4	2	0	
590	4	4	1	4	4	3	0	
591	2	4	1	4	4	4	1	
592	3	4	1	4	4	4	1	
593	4	2	1	4	4	4	1	
594	4	3	1	4	4	4	1	
595	4	4	1	2	4	4	1	
596	4	4	1	3	4	4	1	
597	4	4	1	4	2	4	1	
598	4	4	1	4	3	4	1	
599	4	4	1	4	4	2	1	
600	4	4	1	4	4	3	1	
601	2	4	4	0	0	4	4	
602	3	4	4	0	0	4	4	
603	4	2	4	0	0	4	4	
604	4	3	4	0	0	4	4	
605	4	4	2	0	0	4	4	
606	4	4	3	0	0	4	4	
607	4	4	4	0	0	2	4	
608	4	4	4	0	0	3	4	
609	4	4	4	0	0	4	2	
610	4	4	4	0	0	4	3	
611	2	4	4	0	1	4	4	
612	3	4	4	0	1	4	4	
613	4	2	4	0	1	4	4	
614	4	3	4	0	1	4	4	
615	4	4	2	0	1	4	4	
616	4	4	3	0	1	4	4	
617	4	4	4	0	1	2	4	
618	4	4	4	0	1	3	4	
619	4	4	4	0	1	4	2	
620	4	4	4	0	1	4	3	
621	2	4	4	1	0	4	4	
622	3	4	4	1	0	4	4	
623	4	2	4	1	0	4	4	
624	4	3	4	1	0	4	4	
625	4	4	2	1	0	4	4	
626	4	4	3	1	0	4	4	
627	4	4	4	1	0	2	4	
628	4	4	4	1	0	3	4	
629	4	4	4	1	0	4	2	
630	4	4	4	1	0	4	3	
631	2	4	4	1	1	4	4	
632	3	4	4	1	1	4	4	
633	4	2	4	1	1	4	4	
634	4	3	4	1	1	4	4	
635	4	4	2	1	1	4	4	
636	4	4	3	1	1	4	4	
637	4	4	4	1	1	2	4	
638	4	4	4	1	1	3	4	
639	4	4	4	1	1	4	2	
640	4	4	4	1	1	4	3	
641	2	4	4	0	4	0	4	
642	3	4	4	0	4	0	4	
643	4	2	4	0	4	0	4	
644	4	3	4	0	4	0	4	
645	4	4	2	0	4	0	4	
646	4	4	3	0	4	0	4	
647	4	4	4	0	2	0	4	
648	4	4	4	0	3	0	4	
649	4	4	4	0	4	0	2	
650	4	4	4	0	4	0	3	
651	2	4	4	0	4	1	4	
652	3	4	4	0	4	1	4	
653	4	2	4	0	4	1	4	
654	4	3	4	0	4	1	4	
655	4	4	2	0	4	1	4	
656	4	4	3	0	4	1	4	
657	4	4	4	0	2	1	4	
658	4	4	4	0	3	1	4	
659	4	4	4	0	4	1	2	
660	4	4	4	0	4	1	3	
661	2	4	4	1	4	0	4	
662	3	4	4	1	4	0	4	
663	4	2	4	1	4	0	4	
664	4	3	4	1	4	0	4	
665	4	4	2	1	4	0	4	
666	4	4	3	1	4	0	4	
667	4	4	4	1	2	0	4	
668	4	4	4	1	3	0	4	
669	4	4	4	1	4	0	2	
670	4	4	4	1	4	0	3	
671	2	4	4	1	4	1	4	
672	3	4	4	1	4	1	4	
673	4	2	4	1	4	1	4	
674	4	3	4	1	4	1	4	
675	4	4	2	1	4	1	4	
676	4	4	3	1	4	1	4	
677	4	4	4	1	2	1	4	
678	4	4	4	1	3	1	4	
679	4	4	4	1	4	1	2	
680	4	4	4	1	4	1	3	
681	2	4	4	0	4	4	0	
682	3	4	4	0	4	4	0	
683	4	2	4	0	4	4	0	
684	4	3	4	0	4	4	0	
685	4	4	2	0	4	4	0	
686	4	4	3	0	4	4	0	
687	4	4	4	0	2	4	0	
688	4	4	4	0	3	4	0	
689	4	4	4	0	4	2	0	
690	4	4	4	0	4	3	0	
691	2	4	4	0	4	4	1	
692	3	4	4	0	4	4	1	
693	4	2	4	0	4	4	1	
694	4	3	4	0	4	4	1	
695	4	4	2	0	4	4	1	
696	4	4	3	0	4	4	1	
697	4	4	4	0	2	4	1	
698	4	4	4	0	3	4	1	
699	4	4	4	0	4	2	1	
700	4	4	4	0	4	3	1	
701	2	4	4	1	4	4	0	
702	3	4	4	1	4	4	0	
703	4	2	4	1	4	4	0	
704	4	3	4	1	4	4	0	
705	4	4	2	1	4	4	0	
706	4	4	3	1	4	4	0	
707	4	4	4	1	2	4	0	
708	4	4	4	1	3	4	0	
709	4	4	4	1	4	2	0	
710	4	4	4	1	4	3	0	
711	2	4	4	1	4	4	1	
712	3	4	4	1	4	4	1	
713	4	2	4	1	4	4	1	
714	4	3	4	1	4	4	1	
715	4	4	2	1	4	4	1	
716	4	4	3	1	4	4	1	
717	4	4	4	1	2	4	1	
718	4	4	4	1	3	4	1	
719	4	4	4	1	4	2	1	
720	4	4	4	1	4	3	1	
721	2	4	4	4	0	0	4	
722	3	4	4	4	0	0	4	
723	4	2	4	4	0	0	4	
724	4	3	4	4	0	0	4	
725	4	4	2	4	0	0	4	
726	4	4	3	4	0	0	4	
727	4	4	4	2	0	0	4	
728	4	4	4	3	0	0	4	
729	4	4	4	4	0	0	2	
730	4	4	4	4	0	0	3	
731	2	4	4	4	0	1	4	
732	3	4	4	4	0	1	4	
733	4	2	4	4	0	1	4	
734	4	3	4	4	0	1	4	
735	4	4	2	4	0	1	4	
736	4	4	3	4	0	1	4	
737	4	4	4	2	0	1	4	
738	4	4	4	3	0	1	4	
739	4	4	4	4	0	1	2	
740	4	4	4	4	0	1	3	
741	2	4	4	4	1	0	4	
742	3	4	4	4	1	0	4	
743	4	2	4	4	1	0	4	
744	4	3	4	4	1	0	4	
745	4	4	2	4	1	0	4	
746	4	4	3	4	1	0	4	
747	4	4	4	2	1	0	4	
748	4	4	4	3	1	0	4	
749	4	4	4	4	1	0	2	
750	4	4	4	4	1	0	3	
751	2	4	4	4	1	1	4	
752	3	4	4	4	1	1	4	
753	4	2	4	4	1	1	4	
754	4	3	4	4	1	1	4	
755	4	4	2	4	1	1	4	
756	4	4	3	4	1	1	4	
757	4	4	4	2	1	1	4	
758	4	4	4	3	1	1	4	
759	4	4	4	4	1	1	2	
760	4	4	4	4	1	1	3	
761	2	4	4	4	0	4	0	
762	3	4	4	4	0	4	0	
763	4	2	4	4	0	4	0	
764	4	3	4	4	0	4	0	
765	4	4	2	4	0	4	0	
766	4	4	3	4	0	4	0	
767	4	4	4	2	0	4	0	
768	4	4	4	3	0	4	0	
769	4	4	4	4	0	2	0	
770	4	4	4	4	0	3	0	
771	2	4	4	4	0	4	1	
772	3	4	4	4	0	4	1	
773	4	2	4	4	0	4	1	
774	4	3	4	4	0	4	1	
775	4	4	2	4	0	4	1	
776	4	4	3	4	0	4	1	
777	4	4	4	2	0	4	1	
778	4	4	4	3	0	4	1	
779	4	4	4	4	0	2	1	
780	4	4	4	4	0	3	1	
781	2	4	4	4	1	4	0	
782	3	4	4	4	1	4	0	
783	4	2	4	4	1	4	0	
784	4	3	4	4	1	4	0	
785	4	4	2	4	1	4	0	
786	4	4	3	4	1	4	0	
787	4	4	4	2	1	4	0	
788	4	4	4	3	1	4	0	
789	4	4	4	4	1	2	0	
790	4	4	4	4	1	3	0	
791	2	4	4	4	1	4	1	
792	3	4	4	4	1	4	1	
793	4	2	4	4	1	4	1	
794	4	3	4	4	1	4	1	
795	4	4	2	4	1	4	1	
796	4	4	3	4	1	4	1	
797	4	4	4	2	1	4	1	
798	4	4	4	3	1	4	1	
799	4	4	4	4	1	2	1	
800	4	4	4	4	1	3	1	
801	2	4	4	4	4	0	0	
802	3	4	4	4	4	0	0	
803	4	2	4	4	4	0	0	
804	4	3	4	4	4	0	0	
805	4	4	2	4	4	0	0	
806	4	4	3	4	4	0	0	
807	4	4	4	2	4	0	0	
808	4	4	4	3	4	0	0	
809	4	4	4	4	2	0	0	
810	4	4	4	4	3	0	0	
811	2	4	4	4	4	0	1	
812	3	4	4	4	4	0	1	
813	4	2	4	4	4	0	1	
814	4	3	4	4	4	0	1	
815	4	4	2	4	4	0	1	
816	4	4	3	4	4	0	1	
817	4	4	4	2	4	0	1	
818	4	4	4	3	4	0	1	
819	4	4	4	4	2	0	1	
